sha256,bodmas_timestamp_utc,first_seen_utc,dept,owner,source,path,path_depth,extension,size_kb,is_executable,has_macro,is_signed,entropy_est,av_detections,sensitivity,duplicate_of_sha256,retention_days,is_old_file,label
7aabee27443534b7f7196265693b2e31ee74f95ce86bdf4241c4b8ef193edb31,,2025-11-08T10:22:26+00:00,IT,it_accountant105,web_download,~$D:\\Work\\.csv,12,csv,603,0,0,0,5.909,1,medium,,3,0,temporary
a4fe16a54f653f4802a29da8e2bdac111dd85a9f7f76355bdfb62f71f5e17b5d,,2025-08-19T14:19:43+00:00,Procurement,procurement_lawyer30,dev_repo,\\\\fileserver\\Procurement\\SOC_Playbooks\\export_revA.part,10,pdf,3292,0,0,0,5.551,1,low,,3,0,temporary
736173ecde527dc18be78ea2c4f0b263d4124a4d4c81d9fe71a0611794d1de64,,2024-08-25T23:12:24+00:00,Security,security_engineer63,internal_share,~$C:\\Users\.pdf,11,pdf,2120,0,0,0,6.606,2,low,,7,0,temporary
7e8c4fe3b9aa7f46872d33c722732786f0ff3b0838d1f8ab55a7698414b4ca1b,,2024-11-29T10:47:18+00:00,Finance,finance_analyst68,dev_repo,~$\\\\nas\\s.xlsx,16,xlsx,1646,0,0,0,5.948,0,medium,,14,0,temporary
a2b41a031d7a6fc8e2e84d9f6014de312c293d48f97bae47de014ea5573c2efd,,2024-10-31T18:40:29+00:00,Finance,finance_assistant90,web_download,~$D:\\Work\\.csv,10,csv,1507,0,0,0,5.933,1,low,,7,0,temporary
0c7a30c22118ba1f65b84cb5f378ece37df7a0c992e1f10292a2d6d79f9ede46,,2024-04-23T23:14:50+00:00,IT,it_lawyer118,cloud_sync,C:\\Users\\it\\Documents\\Research\\Contracts\plan_copy_813.temp,11,csv,1679,0,0,0,5.92,1,low,,30,0,temporary
4ceee1b4b8c9603d68c1c47c0890f8a9fd4b9846998dab619fa964fb6285597d,,2025-09-20T16:31:54+00:00,Legal,legal_accountant5,cloud_sync,~$C:\\Users\.txt,10,txt,3132,0,0,0,5.428,1,medium,,7,0,temporary
9d129ebb5812eba5f08a50368e11e9540567643f1e7554f7d06b132856a9ef19,,2024-08-10T16:07:47+00:00,Finance,finance_admin37,internal_share,~$\\\\nas\\s.pptx,14,pptx,931,0,0,0,6.182,2,low,,3,0,temporary
bdac853d453cc52cb68804a8531df9fa7a021ac89eb327f06684998f2babd7a9,,2024-02-12T08:54:29+00:00,Legal,legal_accountant75,usb,~$\\\\filese.docx,11,docx,1420,0,0,0,6.265,3,medium,,3,0,temporary
09fda409825f9d658d47db789db38363f260c11538247e6ae8c289d974089141,,2025-07-05T04:59:44+00:00,HR,hr_lawyer77,usb,~$\\\\filese.pptx,14,pptx,439,0,0,0,5.681,1,low,,30,0,temporary
aac3cff297b5c3707e68265219105618fe39a1f2b69c08a86e94746b5801a0b9,,2025-04-24T20:16:26+00:00,Legal,legal_assistant47,dev_repo,C:\\Users\\legal\\Documents\\Migration\\Scans\Reports\Temp\minutes_revA.temp,13,jpg,951,0,0,0,5.836,2,low,,1,0,temporary
a2bc93e7f27989023523d121b74d43c314adb1ee9bab892eccb0c1938b3983e0,,2025-10-01T05:26:01+00:00,Procurement,procurement_engineer2,cloud_sync,\\\\fileserver\\Procurement\\Migration\\Archive\Invoices\Contracts\Archive\policy_final_227.crdownload,14,xlsx,4592,0,0,0,6.108,0,medium,,1,0,temporary
c8bfe34a54fc50efc0b2f2bfa9c7c7b1fe65eae85dba3a2ba0675a4b2ea115aa,,2024-07-21T08:26:29+00:00,HR,hr_lawyer15,web_download,\\\\fileserver\\HR\\Migration\\Invoices\Scans\Final\Drafts\plan_revA.swp,14,json,1672,0,0,0,5.742,2,low,,30,0,temporary
a17d9aa326ddbb216a230dd66773ebd61694f2c19712e9c9a5fcae445f865dc4,,2024-12-21T07:28:22+00:00,Finance,finance_analyst10,cloud_sync,~$\\\\filese.png,13,png,584,0,0,0,5.638,3,low,,30,0,temporary
f3edb99d52a81ef04382e1f63407b05ad14240aa28355692c8c4b818e1db3754,,2024-06-20T12:04:31+00:00,Marketing,marketing_engineer37,email,~$\\\\nas\\s.png,13,png,406,0,0,0,5.294,0,low,,1,0,temporary
f608bb4b81e6b0b88b00cbb793745f1ba535aa869a57621dff1aff7b8981d1e5,,2025-11-07T03:34:05+00:00,IT,it_engineer42,email,~$\\\\nas\\s.pdf,13,pdf,7348,0,0,0,5.734,1,low,,30,0,temporary
13671f80add5f0328878331356fc6416acbe92b35194c84ce6f2cd1bfb5d42a9,,2024-01-06T18:10:22+00:00,Security,security_engineer72,cloud_sync,~$D:\\Work\\.json,8,json,3030,0,0,0,6.006,1,low,,30,0,temporary
822c8411db8958d6531b2a14d7e8dca34cfc7549b12043e46e1d24b75f0f026f,,2024-07-22T08:57:50+00:00,Security,security_analyst6,email,D:\\Work\\Security\\SOC_Playbooks\\Invoices\Drafts\Scans\Scans\export_v2_328.swp,12,jpg,1970,0,0,0,5.705,0,low,,14,0,temporary
6ce8551e31b0beab2ad3fe5bfb8026d4c0306513da131a56acb679bf6c3ca1ac,,2024-07-17T15:26:41+00:00,HR,hr_engineer78,dev_repo,~$\\\\nas\\s.csv,15,csv,922,0,0,0,5.598,1,medium,,30,0,temporary
b20aead4eb16e7dc7f80fd1bbaac7a860f8bd9e17b6e35bedd4642e2b1bcb45e,,2024-01-24T13:59:37+00:00,Sales,sales_intern104,usb,~$\\\\filese.jpg,13,jpg,704,0,0,0,5.056,2,low,,14,0,temporary
64bedda5f57bedbc40ca43813e7b0f0b4687096a922e2fcfe801b5da8ad04f74,,2024-01-06T17:57:09+00:00,Security,security_admin64,email,~$\\\\filese.xml,14,xml,2925,0,0,0,5.275,7,low,,3,0,temporary
0d9922a8853bd5a6968b22dbc1c80cb4e8dfe76836f69bda506236080dd3c542,,2024-01-18T16:51:27+00:00,HR,hr_manager96,dev_repo,\\\\fileserver\\HR\\Q1_Reporting\\Invoices\Invoices\Invoices\Invoices\contract_copy_713.temp,14,jpg,2834,0,0,0,5.954,0,low,,1,0,temporary
444615d80924a27c3aaf2250c317c53c1f7dbee4b420b7b24ca96c1945134a84,,2024-09-29T04:04:39+00:00,R&D,r&d_accountant26,dev_repo,C:\\Users\\r&d\\Documents\\ClientData\\Reports\Reports\Invoices\Contracts\presentation_revA.temp,14,png,1539,0,0,0,6.063,0,low,,3,0,temporary
df8a57a8368edd006186b70cf3a74d32cdc866262feac600dc4d969a3e438663,,2025-02-12T03:59:19+00:00,IT,it_engineer6,cloud_sync,~$C:\\Users\.pdf,13,pdf,2817,0,0,0,5.898,2,low,,30,0,temporary
b5bf52fd64a7f662aa1e5c36078b2271120218d254f6e88769d7b198226c0248,,2025-01-03T18:48:12+00:00,Finance,finance_analyst33,email,~$C:\\Users\.mp4,14,mp4,14900,0,0,0,5.725,0,low,,7,0,temporary
560aefb515de64a7d11c22afcfe3b19f8ac205d3e87c07ba2342c8f7b7291c8e,,2025-04-22T10:44:02+00:00,Legal,legal_engineer2,web_download,~$C:\\Users\.jpg,11,jpg,1916,0,0,0,5.965,1,low,,1,0,temporary
19d792989b37faca1e9ef6a11b9535979972552b3a4f35b8c4f069fdb2cd87c5,,2024-05-27T23:04:07+00:00,Marketing,marketing_analyst92,email,~$\\\\nas\\s.csv,14,csv,791,0,0,0,5.841,3,medium,,7,0,temporary
a29d32d5b70972763d7871717648daf60524d288a20fcd526bc3c134a8e3b583,,2024-12-25T13:44:30+00:00,Legal,legal_admin43,usb,~$\\\\nas\\s.csv,12,csv,1117,0,0,0,5.735,0,low,,1,0,temporary
4c71d517c180c0fe31a35486b35303fc48ddde10c7253bc7f87bbb996d9dc01a,,2025-10-18T20:43:44+00:00,Sales,sales_analyst105,web_download,D:\\Work\\Sales\\CRM\\Misc\Scans\Scans\scan_revA.temp,11,pptx,22861,0,0,0,6.216,1,medium,,30,0,temporary
04e95dcbbb5b99d3857333932b4da279d31149031ee2f29f172935518d7e6f5b,,2024-09-06T15:28:01+00:00,Marketing,marketing_engineer27,web_download,C:\\Users\\marketing\\Documents\\Payroll\\Drafts\presentation_v1.swp,11,jpg,669,0,0,0,5.981,1,low,,30,0,temporary
0545c497038447317f92c9f46c2174039e720460b786cbb75c7c1cd749e88b5c,,2024-09-14T06:19:10+00:00,R&D,r&d_admin116,cloud_sync,~$D:\\Work\\.docx,10,docx,3279,0,0,0,6.674,2,low,,1,0,temporary
0c5a157c02d53b85d39ffc91646ba9d98485dadba55f004260c179c2d16c254b,,2025-03-14T09:09:28+00:00,Finance,finance_analyst91,web_download,~$\\\\nas\\s.csv,16,csv,3569,0,0,0,5.793,1,low,,30,0,temporary
0402fda7ddbab3d81d738989b2f800eb764332d7d74b66eca8ab7675ef77ec46,,2024-02-06T15:15:14+00:00,IT,it_analyst96,internal_share,C:\\Users\\it\\Documents\\SOC_Playbooks\\Scans\invoice_new_548.swp,11,mp4,22151,0,0,0,5.991,1,low,,14,0,temporary
b85c6239c434a6c098087ce812d726b0e5c8cccc9943e704ecd535305037769c,,2024-10-30T13:10:04+00:00,Operations,operations_assistant57,dev_repo,~$\\\\filese.xlsx,13,xlsx,1397,0,0,0,5.97,1,medium,,3,0,temporary
98278abfc8372254e689d654de2ffadc5e385a583f1360df5ebf90abab63f237,,2024-01-19T09:46:30+00:00,Marketing,marketing_assistant22,dev_repo,~$D:\\Work\\.json,12,json,1259,0,0,0,5.823,1,medium,,1,0,temporary
0b6d202deb918be4c3584deb4dbaf0b31a976ecf4e3d524b625ea39e49ef3c8d,,2024-05-02T11:50:55+00:00,IT,it_lawyer62,cloud_sync,~$D:\\Work\\.pptx,10,pptx,1308,0,0,0,5.377,2,medium,,14,0,temporary
1c5edfeb5565e4742a637ebc4f4c48b4d095b9877db25cb0ebb4f248496f0451,,2024-12-08T10:13:19+00:00,Operations,operations_admin94,web_download,~$D:\\Work\\.pdf,10,pdf,2436,0,0,0,6.153,1,low,,30,0,temporary
29f97efbc8050bf6e745c0e72eb4e46848cddccc63146f32736507a091b63c86,,2024-05-22T02:44:23+00:00,Sales,sales_manager32,email,~$D:\\Work\\.docx,8,docx,1881,0,0,0,5.562,1,low,,1,0,temporary
7c680f09353966ff5caaf3e1d353cf6f77f4bd334fa1fa6fcc8d19d2354aae28,,2024-09-13T03:11:12+00:00,HR,hr_intern22,email,D:\\Work\\HR\\Tender\\Invoices\Drafts\contract_draft.temp,10,7z,51202,0,0,0,5.938,0,medium,,14,0,temporary
3888b685e3506fc87c73a68e8fbbf0c5302cffa4479f1113b1f19f199460e358,,2025-07-24T06:37:02+00:00,Security,security_manager8,dev_repo,~$\\\\filese.json,10,json,1233,0,0,0,6.107,3,low,,3,0,temporary
09bb981ee2e51a2586ccf575c710144c64b6d94c0a295a048d8cc2500204a1be,,2024-01-19T20:56:39+00:00,Procurement,procurement_lawyer2,dev_repo,~$\\\\filese.zip,14,zip,25191,0,0,0,5.051,4,low,,7,0,temporary
1d1c12b608523e39eddbeeac76df2f67d67bf2966a9b87930964843981a0cf05,,2024-02-24T10:14:10+00:00,Sales,sales_manager11,cloud_sync,D:\\Work\\Sales\\CRM\\Archive\Final\Invoices\Scans\minutes_signed_865.temp,12,csv,1854,0,0,0,6.455,0,low,,3,0,temporary
3ec080d88d0fd91b34828ab5049c96a8818dd0759d837a4ca1d6a44db33a2b21,,2025-01-26T16:10:58+00:00,Finance,finance_lawyer88,usb,\\\\nas\\shares\\Finance\\Research\\scan_signed.temp,12,txt,1767,0,0,0,6.377,3,medium,,3,0,temporary
05d60e74884d6bf7a934bcc34d2b2b12403e60d5f99bea355a51ab25a9525761,,2024-01-31T20:50:02+00:00,Marketing,marketing_lawyer52,email,\\\\nas\\shares\\Marketing\\CRM\\Invoices\Drafts\Invoices\Drafts\plan_final_12.crdownload,16,zip,16393,0,0,0,6.008,5,low,,30,0,temporary
da5609492b4f57b22055262787b92bc3eadb995fc3f2cd53e797b1de8b1d0eea,,2025-10-08T22:19:01+00:00,Procurement,procurement_engineer51,web_download,\\\\fileserver\\Procurement\\SOC_Playbooks\\Reports\Reports\Archive\minutes_new.swp,13,7z,32267,0,0,0,5.871,0,low,,30,0,temporary
35c65bd02ff903d111cb9c07ab21e3cbc38bc811b03d71ab709d973237b5787e,,2025-11-17T20:56:41+00:00,Procurement,procurement_assistant80,internal_share,C:\\Users\\procurement\\Documents\\Migration\\Contracts\Reports\contract_2025.temp,12,jpg,1402,0,0,0,5.999,0,medium,,7,0,temporary
b8d7493f182d87198d274020006bd4aec33bdc1d8a4b4580ed16a6c8e2f8069d,,2025-06-24T22:44:06+00:00,Legal,legal_accountant97,email,~$D:\\Work\\.txt,12,txt,2759,0,0,0,6.271,5,medium,,3,0,temporary
cd1178271b4470550bb7e4bc6526b50285aa04cdb3d84ffed17e3bf593a5dbfe,,2025-12-04T18:51:30+00:00,Legal,legal_accountant42,web_download,\\\\fileserver\\Legal\\Payroll\\Reports\Reports\export_draft.part,12,zip,6812,0,0,0,5.74,1,medium,,1,0,temporary
ae64d24ff8ec92d62e6196f8d195d1837c4b7b0c6e230eb398dfad4089b80ebb,,2024-10-03T05:13:54+00:00,Finance,finance_analyst98,email,\\\\nas\\shares\\Finance\\Migration\\Archive\invoice_final_345.tmp,13,mp4,15320,0,0,0,5.773,1,low,,30,0,temporary
8a100627fb9bd6f123fd848a9353dad54cb61c619f5ee7a084ea712c1aebfd24,,2025-10-31T17:29:36+00:00,IT,it_lawyer31,cloud_sync,\\\\nas\\shares\\IT\\Payroll\\report_revA.swp,12,xml,1463,0,0,0,5.921,2,low,,14,0,temporary
a6ee1d8620027cba533177569b6c427470b237afed3211125ba15090a12bcb55,,2024-10-21T12:35:19+00:00,Operations,operations_engineer84,web_download,~$\\\\filese.pptx,12,pptx,9462,0,0,0,6.129,0,medium,,14,0,temporary
27bd86d5d87c3ab1fe379f5a6b54364df985ba711fb8a88ad65eaf74131d04c6,,2025-01-19T23:21:53+00:00,Legal,legal_intern4,dev_repo,\\\\fileserver\\Legal\\CRM\\Invoices\Drafts\Invoices\Contracts\report_signed_754.part,14,xml,1374,0,0,0,6.053,3,low,,1,0,temporary
c69eaf1211e4f22c7cff18370d64832b947effa64e3e7665d12042f4dbc5e834,,2025-01-07T19:20:39+00:00,Operations,operations_assistant58,email,D:\\Work\\Operations\\Migration\\Archive\Final\scan_copy_102.temp,10,xml,1218,0,0,0,5.81,1,medium,,3,0,temporary
6ff92763497ae35087566baa7df35de49357c01ca9d4942a1ec534c1ae69ea71,,2025-06-03T03:45:25+00:00,HR,hr_assistant99,email,\\\\fileserver\\HR\\Research\\Reports\Drafts\Drafts\plan_2024_340.crdownload,13,pptx,1581,0,0,0,6.184,1,low,,14,0,temporary
fa381c2c0784af8541afbe9758e4b3b8b02a328b7aad692c028f33c012c3a8b1,,2025-02-21T22:17:04+00:00,Legal,legal_admin95,email,\\\\fileserver\\Legal\\Payroll\\Invoices\Temp\Misc\Misc\minutes_copy.temp,14,docx,2271,0,0,0,6.101,2,medium,,30,0,temporary
d01a2117c6f375d2d1309d21226ac2e7cbe2370c04c147a982a60f377727b723,,2025-05-22T12:15:36+00:00,Operations,operations_engineer118,internal_share,~$C:\\Users\.txt,14,txt,2984,0,0,0,6.221,1,medium,,7,0,temporary
e9373b5fba21f40002e21e109a6a54a0fa2dfa2e0332eb0f693a39e97583b356,,2024-06-30T11:23:40+00:00,IT,it_admin114,usb,~$\\\\nas\\s.mp4,13,mp4,15008,0,0,0,5.201,4,medium,,7,0,temporary
0c89f4abe7d76d819e6f6bbce6ffb8ec78e29d6fdd46b7ce8f2c2710e08120ef,,2024-11-10T22:06:07+00:00,Security,security_manager105,web_download,~$D:\\Work\\.jpg,11,jpg,1627,0,0,0,5.294,0,medium,,1,0,temporary
9257402a1d5b83f76a866343bc69d6c481179f62d6ea8b8cc3e2654001897c7e,,2024-11-26T03:54:00+00:00,Procurement,procurement_engineer92,cloud_sync,D:\\Work\\Procurement\\CRM\\notes_2024_989.swp,8,7z,31062,0,0,0,5.353,1,medium,,30,0,temporary
a373969512a20ea262ee81b5ec3b53b74ee3a76c6912887bb6ae0fff39a92494,,2024-02-16T16:01:15+00:00,IT,it_intern70,cloud_sync,C:\\Users\\it\\Documents\\Migration\\Final\Invoices\budget_revA.temp,12,png,352,0,0,0,5.271,1,low,,30,0,temporary
d8fc41aa1359411db94a6061f5661522947dd2e3bb25de7c399aaa427e66ea12,,2025-05-01T23:32:41+00:00,HR,hr_assistant20,internal_share,~$\\\\nas\\s.pdf,16,pdf,10936,0,0,0,5.672,2,medium,,14,0,temporary
43f7ac8643d598fb0d78135821fc81dd04e8aa1c72ded6108f6df6b1eb172329,,2025-08-04T06:17:30+00:00,R&D,r&d_accountant94,email,C:\\Users\\r&d\\Documents\\Q1_Reporting\\budget_2025_764.crdownload,10,pdf,1619,0,0,0,5.714,2,low,,30,0,temporary
1e7181b513e6c415fc1243fa60deb05b2beca7acde5cfdd3a9a298795a41e1be,,2025-08-20T05:07:27+00:00,Security,security_admin65,usb,~$\\\\nas\\s.pdf,12,pdf,2489,0,0,0,6.008,2,medium,,1,0,temporary
c5c22cc415e8f64b59d16aaa6dddef8de4e58f8cddbc7c5470984dd993bb9aaf,,2025-12-11T05:45:32+00:00,Security,security_admin75,dev_repo,\\\\fileserver\\Security\\Policy_Update\\Temp\Reports\minutes_revA.temp,12,mp4,32197,0,0,0,5.432,2,medium,,1,0,temporary
21ad4eb557d7e1bcb8b0eef77d8e3ff530537a9849e39cd274794a1f7730b56b,,2025-10-10T19:14:21+00:00,R&D,r&d_assistant119,usb,\\\\fileserver\\R&D\\Policy_Update\\Invoices\Final\Temp\Scans\contract_final_375.crdownload,14,txt,469,0,0,0,6.663,2,medium,,14,0,temporary
2d77d3691930f16c9c52158da24f376f43c030c3488e2b3e57142e1990fdb774,,2025-05-28T19:21:15+00:00,HR,hr_lawyer30,usb,\\\\fileserver\\HR\\CRM\\Scans\Final\minutes_2024.tmp,12,png,2415,0,0,0,6.004,0,low,,3,0,temporary
25216b44018042ed3d938ad6d87b83543e053372cdf596d6ff55447b853a9759,,2025-07-15T12:20:30+00:00,IT,it_analyst45,cloud_sync,~$\\\\nas\\s.7z,16,7z,7459,0,0,0,6.065,0,medium,,3,0,temporary
6ab9f6853b956a27d912b9ddb9c74a4a6616c5a4ad10e5c7e361adc961a9b7ea,,2025-02-26T14:53:39+00:00,Procurement,procurement_intern74,email,D:\\Work\\Procurement\\CRM\\Scans\Drafts\report_draft.crdownload,10,zip,10545,0,0,0,5.785,1,low,,7,0,temporary
f9f6b1a15c76fe99986f033ca421bac04480881242c57d1bd50a942edfd1b239,,2024-10-11T17:47:47+00:00,Legal,legal_manager4,email,C:\\Users\\legal\\Documents\\CRM\\Archive\Scans\report_v1_319.part,12,xml,1645,0,0,0,5.928,0,medium,,7,0,temporary
f00928244345e0c7f378f7c05eb80b36682a05d8145d32de7b675f6acaf4aec6,,2024-09-15T09:55:45+00:00,Procurement,procurement_intern55,cloud_sync,\\\\nas\\shares\\Procurement\\Migration\\Scans\Misc\scan_v1.tmp,14,pdf,642,0,0,0,6.2,3,medium,,7,0,temporary
c3a93942d0ea924489d334763e2e7b97c9bff7bd07070785db39e2e10540478c,,2025-09-06T00:05:31+00:00,Security,security_engineer40,internal_share,~$D:\\Work\\.docx,10,docx,2215,0,0,0,5.772,2,medium,,30,0,temporary
8bfc5d0dc1300043c7f5d2d3fd20a60a60ea58429fdae8ef16963ffabcae7cde,,2025-11-21T20:36:32+00:00,Security,security_admin38,email,~$\\\\nas\\s.xml,13,xml,2086,0,0,0,5.717,2,low,,30,0,temporary
97ee4c246df7bcfbebd7b190190cfe3f4df61ba8369fdd2ba1754dfd60f675e0,,2025-12-13T23:03:33+00:00,R&D,r&d_engineer54,email,\\\\nas\\shares\\R&D\\Q1_Reporting\\Invoices\Temp\Temp\presentation_v2.part,15,mp4,129187,0,0,0,6.202,1,low,,30,0,temporary
0398d715ccc3fff0032a7e52ab42653c8acd1dcc3b37e35806959b18be66e897,,2024-11-24T13:52:45+00:00,Security,security_accountant24,internal_share,\\\\nas\\shares\\Security\\Migration\\Temp\Archive\Final\invoice_v1.crdownload,15,pptx,3136,0,0,0,6.767,1,low,,3,0,temporary
d0e04daa3063373bcabcfda2baae0cdbaf7a8cb358fd0353bf0184580ce1a4bb,,2024-11-08T20:16:19+00:00,Procurement,procurement_intern112,dev_repo,~$\\\\nas\\s.pptx,14,pptx,5733,0,0,0,5.669,1,medium,,14,0,temporary
80c759a5a5c4ee3d0cffdf95e54f57b7a2b03a91bf40c1402b4f3c308fbe4d73,,2024-06-18T16:46:36+00:00,Operations,operations_accountant82,usb,D:\\Work\\Operations\\ClientData\\Misc\Invoices\Final\Invoices\contract_new_799.temp,12,mp4,24144,0,0,0,5.867,1,low,,30,0,temporary
8c19363fa82fdc6e35c686acc32fd5019d3045defc57b2134dd036324f16bf76,,2024-01-27T00:06:49+00:00,R&D,r&d_manager83,dev_repo,D:\\Work\\R&D\\Tender\\Final\Misc\invoice_revA.tmp,10,json,3320,0,0,0,5.281,0,medium,,7,0,temporary
dd0b9cfa218d4447770c37c9cec3a3004b552caa10ae401e4ef2d1e777fff7dc,,2024-06-24T20:33:22+00:00,HR,hr_intern88,cloud_sync,~$D:\\Work\\.zip,8,zip,2745,0,0,0,5.023,1,medium,,14,0,temporary
3ba99d49575fdc98c2349d9facead2c76b25940d31c2e800011e6dcefa5a7693,,2025-03-20T11:45:32+00:00,Security,security_admin47,usb,~$\\\\filese.json,11,json,1549,0,0,0,5.94,4,medium,,3,0,temporary
238b819a265d7ae86ffe3ead8e9aef4f0f27fdd84ddadd817d2041cf024041de,,2024-07-02T15:48:15+00:00,IT,it_admin14,internal_share,\\\\nas\\shares\\IT\\ClientData\\Temp\Final\backup_2024.part,14,xml,2141,0,0,0,5.808,3,medium,,3,0,temporary
7c24b892acc559238ed714b4775708d68ba85df1deb409b2d23904e48286fa0f,,2025-08-02T16:10:20+00:00,Legal,legal_intern9,dev_repo,D:\\Work\\Legal\\Research\\Misc\Temp\Invoices\policy_signed.swp,11,csv,1655,0,0,0,5.623,1,medium,,14,0,temporary
a40d507cf986e406d1ded57d58cebb3dd6d088d2e0554c1bb2ee40db271526c2,,2024-11-29T01:54:57+00:00,Marketing,marketing_assistant115,cloud_sync,~$\\\\nas\\s.json,12,json,1422,0,0,0,6.431,3,medium,,3,0,temporary
86f001f15381c9a923dfd651fb3ef35dda6589773a88906d9747dee220453ca5,,2024-11-30T01:10:10+00:00,HR,hr_analyst93,cloud_sync,\\\\fileserver\\HR\\Policy_Update\\Invoices\Scans\export_new.tmp,12,7z,1154,0,0,0,5.259,1,medium,,7,0,temporary
61d1689df9235c123695627a2988683ba7a60fd869b261446dcb310c018d7748,,2025-11-08T00:25:40+00:00,R&D,r&d_accountant94,cloud_sync,\\\\nas\\shares\\R&D\\ClientData\\plan_signed_736.tmp,12,json,928,0,0,0,6.164,0,low,,30,0,temporary
6e9046ebaf9b7bee09628d6acb6b0350d924f3b82fb1a2aa5b36438d189e9554,,2024-11-02T16:43:16+00:00,Operations,operations_manager91,web_download,C:\\Users\\operations\\Documents\\Research\\Misc\Contracts\Drafts\Scans\backup_v2.temp,14,csv,5408,0,0,0,5.693,1,low,,14,0,temporary
34fb6e4bf61ce133273c91423e4e57938b49fa9d43d541bc3c37ff64cdc998c9,,2024-07-25T09:27:06+00:00,Sales,sales_analyst35,usb,C:\\Users\\sales\\Documents\\Policy_Update\\plan_copy.temp,10,png,951,0,0,0,6.488,2,medium,,14,0,temporary
c8748eedb3c95ec6841bb72be18f10fc5803fffaa0961b5009f04f4c721c23e5,,2024-10-01T03:43:02+00:00,Finance,finance_admin34,internal_share,\\\\fileserver\\Finance\\Q1_Reporting\\Temp\Invoices\Drafts\Misc\budget_copy.crdownload,14,pdf,5531,0,0,0,6.022,3,medium,,1,0,temporary
73e1d09a9b7e1b27053b91c2a042c96ad23607c3dc31881e98ad6c8b02e7c5d5,,2025-10-09T04:59:24+00:00,R&D,r&d_admin15,dev_repo,~$\\\\nas\\s.7z,15,7z,43595,0,0,0,6.073,2,low,,3,0,temporary
5dbb72e37c84bea2845b77aaa3ef34cf1d290deea91bea2ec87ed1829ac22520,,2024-12-28T16:44:24+00:00,Legal,legal_manager108,usb,~$C:\\Users\.mp4,14,mp4,6464,0,0,0,5.705,1,medium,,7,0,temporary
2c305cbf00b1353318ce2a9d29a486101abf4eb3f76dac167585d97d4f762123,,2024-11-05T16:36:26+00:00,R&D,r&d_engineer82,cloud_sync,\\\\fileserver\\R&D\\Research\\Reports\Contracts\Temp\Scans\presentation_copy.temp,14,xml,2316,0,0,0,6.036,1,medium,,14,0,temporary
e54b95ebae8700f28a85b28bf5034dee7a3ff7067096e96d9460f71d0c976f90,,2025-03-15T07:16:45+00:00,HR,hr_accountant59,email,~$\\\\nas\\s.pptx,16,pptx,2387,0,0,0,5.797,3,low,,30,0,temporary
377f7caee28edaae6a306fe056b2d443ca9590016ff02940f3a2ad8143fff18d,,2024-11-17T22:47:48+00:00,Finance,finance_analyst81,dev_repo,\\\\nas\\shares\\Finance\\Audit\\Drafts\Contracts\Reports\scan_new_897.swp,15,jpg,1260,0,0,0,6.175,1,medium,,14,0,temporary
b7762c95bc586f94419a6d2ee2dd04742e3c06daf7f1e6bd6aa6ecd689b7af14,,2025-02-21T17:28:17+00:00,IT,it_manager16,email,C:\\Users\\it\\Documents\\Audit\\Archive\Contracts\Drafts\scan_signed.crdownload,13,mp4,40533,0,0,0,6.083,4,low,,14,0,temporary
e80b0b4e8e8025a2bc95976919bcde7b963f0547e34984189bf03943206c5a68,,2025-06-30T16:07:43+00:00,Operations,operations_accountant112,web_download,\\\\fileserver\\Operations\\Payroll\\Final\Drafts\Misc\minutes_copy.crdownload,13,jpg,599,0,0,0,6.028,4,medium,,30,0,temporary
c1f3d92b6390094c0cbbfad68ce5369d9975b5c3bdde0f8383ae809d14f3324f,,2024-07-04T18:25:45+00:00,Legal,legal_engineer46,usb,~$\\\\nas\\s.csv,12,csv,595,0,0,0,5.29,3,medium,,30,0,temporary
fbb3d1c405302d836ee39ec93f7db49d210039e019b15c1e49180b6805b78432,,2024-09-12T08:09:19+00:00,Procurement,procurement_manager11,usb,~$D:\\Work\\.xlsx,9,xlsx,1078,0,0,0,6.375,1,medium,,3,0,temporary
acbdc5a97d38f35de5d83de74b9a038971165ff6b2c62cdb0593907cdf87df7b,,2024-09-22T05:33:41+00:00,HR,hr_manager66,email,~$C:\\Users\.docx,13,docx,1272,0,0,0,5.589,1,medium,,3,0,temporary
854de8c989480751e76f68252da2c1d983efd8e59be82f8411ba73a1eb8a0b04,,2025-07-28T12:29:35+00:00,Finance,finance_analyst23,web_download,\\\\nas\\shares\\Finance\\Audit\\Contracts\policy_2024.temp,13,mp4,48721,0,0,0,6.349,3,low,,3,0,temporary
bade52eacd423f975c691b7a5ba75695868cf191663be3716ed0fd8d54fd9b07,,2025-08-19T00:41:44+00:00,Marketing,marketing_assistant1,web_download,D:\\Work\\Marketing\\Research\\Drafts\export_signed.temp,9,xml,1190,0,0,0,5.767,3,medium,,1,0,temporary
23a1ee1470ab028635ba56c4ae4c4b467a04254f5f773e9d6031910e9cc7ebae,,2024-06-03T03:31:32+00:00,HR,hr_admin23,cloud_sync,D:\\Work\\HR\\Payroll\\Temp\Temp\Drafts\Drafts\plan_2025.swp,12,docx,2350,0,0,0,5.318,1,medium,,1,0,temporary
53d5ff56ec8be3fecf6b6fa5efdfa7f5c27e73e521afbfd090c66b6c2f91fef0,,2025-01-23T22:16:38+00:00,R&D,r&d_accountant12,dev_repo,\\\\fileserver\\R&D\\Research\\notes_final.tmp,10,mp4,36623,0,0,0,6.158,3,low,,1,0,temporary
